# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          	Cm	Cd	Cl	Cl(f)	Cl(r)
1.20000000e-03	-4.04354063e-08	3.93139041e+03	2.22210077e-04	1.11064603e-04	1.11145474e-04
2.64000000e-03	-2.15713256e-07	-1.27916064e+03	-1.58624086e-04	-7.95277564e-05	-7.90963299e-05
4.36800000e-03	-2.85411886e-07	-3.65086890e+00	-6.64735953e-05	-3.35222096e-05	-3.29513858e-05
6.44160000e-03	-3.12425782e-07	-7.50362603e+00	6.28494241e-05	3.11122863e-05	3.17371379e-05
8.92992000e-03	-3.06376427e-07	1.10747666e+00	-5.34343556e-06	-2.97809421e-06	-2.36534135e-06
1.19159040e-02	-2.84399090e-07	4.36209248e+00	4.58340127e-06	2.00730154e-06	2.57609972e-06
1.54990848e-02	-2.55745214e-07	4.83467446e+00	5.29112244e-06	2.38981601e-06	2.90130644e-06
1.97989018e-02	-2.26762583e-07	4.48385421e+00	6.01068909e-06	2.77858196e-06	3.23210713e-06
2.49586821e-02	-2.01962869e-07	4.05650813e+00	5.90872582e-06	2.75240004e-06	3.15632578e-06
3.11504185e-02	-1.95548559e-07	3.73175297e+00	6.42124799e-07	1.25513840e-07	5.16610958e-07
3.85805022e-02	-2.07280090e-07	3.49965437e+00	2.21507379e-06	9.00256803e-07	1.31481698e-06
4.74966027e-02	-2.22015931e-07	3.31665309e+00	1.82481402e-06	6.90391078e-07	1.13442294e-06
5.81959232e-02	-2.57900151e-07	3.14966235e+00	2.05293220e-07	-1.55253541e-07	3.60546761e-07
7.10351079e-02	-3.34334103e-07	2.98166338e+00	-1.39273188e-06	-1.03070004e-06	-3.62031838e-07
8.64421294e-02	-4.87773855e-07	2.80655122e+00	-4.73448799e-06	-2.85501785e-06	-1.87947014e-06
1.04930555e-01	-7.61485556e-07	2.62374884e+00	-6.82182754e-06	-4.17239933e-06	-2.64942822e-06
1.27116666e-01	-1.19843406e-06	2.43539413e+00	-9.41256830e-06	-5.90471821e-06	-3.50785008e-06
1.53740000e-01	-1.85886192e-06	2.24640728e+00	-1.12025258e-05	-7.46012482e-06	-3.74240099e-06
1.85258460e-01	-2.80057490e-06	2.06243924e+00	-1.25913924e-05	-9.09627111e-06	-3.49512131e-06
2.21741023e-01	-3.98091475e-06	1.89187720e+00	-1.37474125e-05	-1.08546210e-05	-2.89279148e-06
2.63271043e-01	-4.19039935e-06	1.74049672e+00	2.99052330e-06	-2.69513770e-06	5.68566100e-06
3.09938026e-01	-4.04605363e-06	1.61021775e+00	3.21117061e-06	-2.44046832e-06	5.65163894e-06
3.61387375e-01	-3.85946895e-06	1.50160318e+00	1.45331099e-06	-3.13281345e-06	4.58612444e-06
4.12925927e-01	-3.74684804e-06	1.42009799e+00	-4.18005405e-07	-3.95585074e-06	3.53784534e-06
4.64610908e-01	-6.17276496e-06	1.35814866e+00	-4.34278131e-06	-8.34415562e-06	4.00137430e-06
5.16492781e-01	-4.67239742e-06	1.31145038e+00	-6.05690299e-07	-4.97524256e-06	4.36955227e-06
5.68623984e-01	-4.35796145e-06	1.27506921e+00	-8.65052044e-07	-4.79048747e-06	3.92543543e-06
6.21052224e-01	-4.33401276e-06	1.24640642e+00	-9.37277657e-06	-9.02040105e-06	-3.52375527e-07
6.73811517e-01	-2.25683625e-06	1.22422682e+00	-4.70598824e-06	-4.60983037e-06	-9.61578721e-08
7.26828793e-01	-4.41895558e-06	1.20871165e+00	-1.97262088e-05	-1.42820600e-05	-5.44414884e-06
7.80075936e-01	-5.56851192e-06	1.19763769e+00	-2.00990062e-05	-1.56180150e-05	-4.48099120e-06
8.33554672e-01	-2.23064118e-06	1.19070871e+00	-1.74395777e-05	-1.09504300e-05	-6.48914767e-06
8.87261825e-01	1.02536614e-06	1.18654191e+00	-1.43769157e-05	-6.16309172e-06	-8.21382400e-06
9.41144262e-01	-5.46974833e-07	1.18516165e+00	-1.32610740e-05	-7.17751184e-06	-6.08356217e-06
9.95013266e-01	3.32098954e-06	1.18666938e+00	-9.74690694e-06	-1.55246393e-06	-8.19444301e-06
1.04888821e+00	2.90241020e-06	1.18862431e+00	-8.65156994e-06	-1.42337477e-06	-7.22819517e-06
