# Region type : patch out
# Faces  :     80
# Area   :     4.00000000e+01
# Time         	sum(phi)
115.091        	4.00000000e+01
115.149        	4.00000000e+01
115.206        	4.00000001e+01
115.264        	3.99999998e+01
115.321        	4.00000000e+01
115.378        	3.99999999e+01
115.435        	4.00000000e+01
115.492        	4.00000000e+01
115.549        	3.99999999e+01
115.606        	4.00000002e+01
115.663        	3.99999998e+01
115.72         	4.00000000e+01
115.777        	3.99999999e+01
115.834        	3.99999999e+01
115.89         	4.00000000e+01
115.947        	4.00000000e+01
116.003        	4.00000001e+01
116.059        	3.99999998e+01
116.116        	4.00000000e+01
116.172        	4.00000000e+01
116.228        	4.00000001e+01
116.285        	4.00000000e+01
116.341        	4.00000000e+01
116.397        	4.00000000e+01
116.453        	4.00000001e+01
116.51         	4.00000000e+01
116.566        	4.00000000e+01
116.622        	4.00000001e+01
116.679        	4.00000000e+01
116.735        	4.00000000e+01
116.791        	4.00000000e+01
116.847        	4.00000002e+01
116.904        	4.00000001e+01
116.96         	4.00000000e+01
117.016        	4.00000001e+01
117.073        	4.00000002e+01
117.129        	4.00000002e+01
117.185        	4.00000003e+01
117.242        	4.00000001e+01
117.299        	4.00000003e+01
117.356        	4.00000003e+01
117.414        	4.00000001e+01
117.471        	4.00000004e+01
117.529        	4.00000003e+01
117.586        	4.00000002e+01
117.644        	4.00000003e+01
117.701        	4.00000002e+01
117.759        	4.00000003e+01
117.816        	4.00000004e+01
117.874        	4.00000001e+01
117.931        	4.00000003e+01
117.989        	4.00000003e+01
118.046        	4.00000003e+01
118.104        	4.00000003e+01
118.161        	4.00000003e+01
118.218        	4.00000002e+01
118.276        	4.00000002e+01
118.333        	4.00000003e+01
118.391        	4.00000000e+01
118.448        	4.00000003e+01
118.506        	4.00000002e+01
118.563        	4.00000002e+01
118.621        	4.00000001e+01
118.678        	4.00000002e+01
118.736        	4.00000000e+01
118.793        	4.00000002e+01
118.851        	4.00000002e+01
118.908        	4.00000001e+01
118.966        	4.00000001e+01
119.023        	4.00000001e+01
119.081        	4.00000001e+01
119.138        	4.00000001e+01
119.195        	4.00000001e+01
119.253        	4.00000001e+01
119.31         	4.00000000e+01
119.368        	4.00000001e+01
119.425        	4.00000000e+01
119.483        	4.00000000e+01
119.54         	4.00000001e+01
119.598        	4.00000000e+01
119.655        	4.00000000e+01
119.713        	4.00000001e+01
119.77         	4.00000000e+01
119.828        	4.00000000e+01
119.885        	4.00000001e+01
119.943        	3.99999998e+01
120            	4.00000001e+01
120.057        	3.99999999e+01
120.115        	4.00000000e+01
120.172        	4.00000000e+01
120.229        	3.99999998e+01
120.286        	4.00000001e+01
120.343        	3.99999999e+01
120.399        	4.00000000e+01
120.456        	3.99999999e+01
120.513        	4.00000000e+01
120.569        	3.99999999e+01
120.626        	3.99999999e+01
120.682        	4.00000000e+01
120.739        	3.99999998e+01
120.795        	4.00000001e+01
120.851        	3.99999999e+01
120.908        	4.00000000e+01
120.964        	4.00000000e+01
121.02         	4.00000001e+01
121.076        	4.00000001e+01
121.132        	3.99999998e+01
121.189        	4.00000001e+01
121.245        	4.00000000e+01
121.301        	4.00000000e+01
121.357        	4.00000001e+01
121.413        	4.00000000e+01
121.469        	4.00000002e+01
121.526        	4.00000000e+01
121.582        	4.00000000e+01
121.638        	4.00000000e+01
121.694        	4.00000001e+01
121.75         	4.00000001e+01
121.807        	4.00000001e+01
121.863        	4.00000000e+01
121.919        	4.00000003e+01
121.976        	4.00000000e+01
122.032        	4.00000002e+01
122.089        	4.00000002e+01
122.146        	4.00000002e+01
122.202        	4.00000002e+01
122.259        	4.00000002e+01
122.316        	4.00000003e+01
122.373        	4.00000003e+01
122.429        	4.00000001e+01
122.486        	4.00000002e+01
122.544        	4.00000004e+01
122.601        	4.00000004e+01
122.658        	4.00000003e+01
122.715        	4.00000002e+01
122.773        	4.00000003e+01
122.83         	4.00000003e+01
122.888        	4.00000004e+01
122.945        	4.00000002e+01
123.003        	4.00000002e+01
123.061        	4.00000003e+01
123.119        	4.00000003e+01
123.177        	4.00000003e+01
123.236        	4.00000004e+01
123.294        	4.00000002e+01
123.353        	4.00000003e+01
