# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
27.8785        	3.98759842e-06	3.09364097e-01	-6.99619842e-03	-3.49411161e-03	-3.50208681e-03
27.9192        	3.91450017e-06	3.09342154e-01	-7.05692910e-03	-3.52455005e-03	-3.53237905e-03
27.9599        	3.84616910e-06	3.09325524e-01	-7.12763886e-03	-3.55997326e-03	-3.56766560e-03
28.0006        	3.77569341e-06	3.09307645e-01	-7.20351115e-03	-3.59797988e-03	-3.60553127e-03
28.0412        	3.70832487e-06	3.09292657e-01	-7.25384707e-03	-3.62321521e-03	-3.63063186e-03
28.0819        	3.63740138e-06	3.09281286e-01	-7.31275933e-03	-3.65274226e-03	-3.66001707e-03
28.1226        	3.56820654e-06	3.09275518e-01	-7.35853651e-03	-3.67570005e-03	-3.68283646e-03
28.1633        	3.49915758e-06	3.09272004e-01	-7.39934896e-03	-3.69617532e-03	-3.70317364e-03
28.2039        	3.43109141e-06	3.09272569e-01	-7.45159532e-03	-3.72236657e-03	-3.72922875e-03
28.2446        	3.36182199e-06	3.09269672e-01	-7.48104165e-03	-3.73715900e-03	-3.74388265e-03
28.2853        	3.28908359e-06	3.09265861e-01	-7.49584858e-03	-3.74463521e-03	-3.75121337e-03
28.326         	3.20909509e-06	3.09288312e-01	-7.54219122e-03	-3.76788651e-03	-3.77430470e-03
28.3666        	3.12843748e-06	3.09304154e-01	-7.55993610e-03	-3.77683961e-03	-3.78309649e-03
28.4073        	3.04145498e-06	3.09296813e-01	-7.57887622e-03	-3.78639665e-03	-3.79247956e-03
28.448         	2.95106735e-06	3.09329649e-01	-7.60426533e-03	-3.79918160e-03	-3.80508373e-03
28.4887        	2.85175354e-06	3.09350168e-01	-7.61849895e-03	-3.80639772e-03	-3.81210123e-03
28.5293        	2.74787654e-06	3.09379925e-01	-7.62417727e-03	-3.80934076e-03	-3.81483651e-03
28.57          	2.63751860e-06	3.09420635e-01	-7.62177463e-03	-3.80824980e-03	-3.81352484e-03
28.6107        	2.52275661e-06	3.09448712e-01	-7.63278009e-03	-3.81386729e-03	-3.81891280e-03
28.6514        	2.40598142e-06	3.09489504e-01	-7.62480884e-03	-3.80999844e-03	-3.81481040e-03
28.6919        	2.29664094e-06	3.09522472e-01	-7.61145238e-03	-3.80342955e-03	-3.80802283e-03
28.7324        	2.19051149e-06	3.09581272e-01	-7.58094177e-03	-3.78828037e-03	-3.79266140e-03
28.773         	2.08937879e-06	3.09625494e-01	-7.56608435e-03	-3.78095280e-03	-3.78513156e-03
28.8135        	1.98436276e-06	3.09682800e-01	-7.53653196e-03	-3.76628162e-03	-3.77025034e-03
28.854         	1.87582454e-06	3.09738933e-01	-7.50071941e-03	-3.74848388e-03	-3.75223553e-03
28.8946        	1.75393798e-06	3.09800231e-01	-7.45526634e-03	-3.72587923e-03	-3.72938711e-03
28.9351        	1.61923126e-06	3.09865403e-01	-7.42146780e-03	-3.70911467e-03	-3.71235313e-03
28.9756        	1.47214927e-06	3.09933820e-01	-7.38105674e-03	-3.68905622e-03	-3.69200052e-03
29.0162        	1.31936577e-06	3.10002973e-01	-7.31851750e-03	-3.65793939e-03	-3.66057812e-03
29.0567        	1.15604054e-06	3.10078360e-01	-7.25171108e-03	-3.62469950e-03	-3.62701158e-03
29.0972        	9.92825356e-07	3.10151641e-01	-7.18455064e-03	-3.59128250e-03	-3.59326815e-03
29.1377        	8.27975254e-07	3.10229197e-01	-7.11262217e-03	-3.55548311e-03	-3.55713906e-03
29.1783        	6.67261426e-07	3.10312313e-01	-7.03079962e-03	-3.51473255e-03	-3.51606707e-03
29.2188        	5.13716583e-07	3.10399163e-01	-6.94194748e-03	-3.47046002e-03	-3.47148745e-03
29.2593        	3.72555041e-07	3.10488848e-01	-6.84185335e-03	-3.42055412e-03	-3.42129923e-03
29.2999        	2.33079376e-07	3.10581088e-01	-6.74622441e-03	-3.37287913e-03	-3.37334529e-03
29.3404        	9.39711732e-08	3.10675812e-01	-6.64944652e-03	-3.32462929e-03	-3.32481723e-03
29.3809        	-5.18788767e-08	3.10773814e-01	-6.53546269e-03	-3.26778322e-03	-3.26767946e-03
29.4215        	-1.94426582e-07	3.10874144e-01	-6.41520437e-03	-3.20779661e-03	-3.20740776e-03
29.462         	-3.39184219e-07	3.10977159e-01	-6.28401077e-03	-3.14234457e-03	-3.14166620e-03
29.5025        	-4.81434280e-07	3.11083922e-01	-6.16073440e-03	-3.08084863e-03	-3.07988576e-03
29.5431        	-6.26662128e-07	3.11193408e-01	-6.02431600e-03	-3.01278466e-03	-3.01153134e-03
29.5836        	-7.66229535e-07	3.11303577e-01	-5.87326971e-03	-2.93740108e-03	-2.93586862e-03
29.6241        	-9.06036481e-07	3.11414404e-01	-5.70750841e-03	-2.85466024e-03	-2.85284817e-03
29.6646        	-1.04060724e-06	3.11529741e-01	-5.53899426e-03	-2.77053774e-03	-2.76845652e-03
29.7052        	-1.17761736e-06	3.11652408e-01	-5.37969907e-03	-2.69102715e-03	-2.68867192e-03
29.7457        	-1.30850442e-06	3.11776107e-01	-5.21788000e-03	-2.61024850e-03	-2.60763149e-03
29.7862        	-1.44503252e-06	3.11898438e-01	-5.04814886e-03	-2.52551946e-03	-2.52262940e-03
29.8268        	-1.57223216e-06	3.12024825e-01	-4.86582388e-03	-2.43448417e-03	-2.43133971e-03
29.8673        	-1.71046154e-06	3.12147883e-01	-4.68461280e-03	-2.34401686e-03	-2.34059594e-03
29.9078        	-1.84393927e-06	3.12266457e-01	-4.48278210e-03	-2.24323499e-03	-2.23954711e-03
29.9484        	-1.97579338e-06	3.12434911e-01	-4.29211701e-03	-2.14803430e-03	-2.14408271e-03
29.9889        	-2.11216170e-06	3.12574606e-01	-4.08605600e-03	-2.04514016e-03	-2.04091584e-03
30.0294        	-2.24364365e-06	3.12715576e-01	-3.87583969e-03	-1.94016349e-03	-1.93567620e-03
30.07          	-2.38639028e-06	3.12859613e-01	-3.65362049e-03	-1.82919664e-03	-1.82442386e-03
30.1105        	-2.52656565e-06	3.13007436e-01	-3.44022829e-03	-1.72264071e-03	-1.71758758e-03
30.151         	-2.68167108e-06	3.13155800e-01	-3.22768024e-03	-1.61652179e-03	-1.61115845e-03
30.1915        	-2.83810153e-06	3.13307148e-01	-3.01455275e-03	-1.51011448e-03	-1.50443827e-03
30.2321        	-2.98658528e-06	3.13457265e-01	-2.77501817e-03	-1.39049567e-03	-1.38452250e-03
30.2726        	-3.13897442e-06	3.13609798e-01	-2.54389792e-03	-1.27508793e-03	-1.26880998e-03
30.3131        	-3.26651373e-06	3.13758986e-01	-2.31032862e-03	-1.15843083e-03	-1.15189780e-03
30.3537        	-3.39223188e-06	3.13915081e-01	-2.07371055e-03	-1.04024751e-03	-1.03346304e-03
30.3942        	-3.48752009e-06	3.14097123e-01	-1.82594648e-03	-9.16460758e-04	-9.09485718e-04
30.4347        	-3.56948534e-06	3.14256054e-01	-1.57746753e-03	-7.92303251e-04	-7.85164280e-04
30.4753        	-3.64414483e-06	3.14418791e-01	-1.33800405e-03	-6.72646168e-04	-6.65357878e-04
30.5158        	-3.69183786e-06	3.14584961e-01	-1.10744874e-03	-5.57416210e-04	-5.50032535e-04
30.5563        	-3.74143956e-06	3.14749545e-01	-8.67819033e-04	-4.37650956e-04	-4.30168077e-04
30.5969        	-3.77322489e-06	3.14917001e-01	-6.14555510e-04	-3.11050980e-04	-3.03504530e-04
30.6374        	-3.80955024e-06	3.15089421e-01	-3.62894948e-04	-1.85257024e-04	-1.77637924e-04
30.6779        	-3.85555597e-06	3.15281041e-01	-1.11727726e-04	-5.97194190e-05	-5.20083071e-05
30.7184        	-3.88737659e-06	3.15424164e-01	1.37304720e-04	6.47649833e-05	7.25397365e-05
30.759         	-3.94075049e-06	3.15548280e-01	3.99040366e-04	1.95579433e-04	2.03460934e-04
30.7995        	-3.98744184e-06	3.15720455e-01	6.68174491e-04	3.30099804e-04	3.38074687e-04
30.84          	-4.05588517e-06	3.15893202e-01	9.21847669e-04	4.56867949e-04	4.64979720e-04
30.8806        	-4.14224577e-06	3.16063010e-01	1.17820990e-03	5.84962705e-04	5.93247196e-04
30.9211        	-4.22133919e-06	3.16231097e-01	1.43712602e-03	7.14341670e-04	7.22784349e-04
30.9616        	-4.32545081e-06	3.16397407e-01	1.68800167e-03	8.39675384e-04	8.48326286e-04
31.0022        	-4.42199051e-06	3.16564761e-01	1.92866302e-03	9.59909519e-04	9.68753500e-04
31.0427        	-4.53526482e-06	3.16733895e-01	2.16646471e-03	1.07869709e-03	1.08776762e-03
31.0832        	-4.65859238e-06	3.16898615e-01	2.41858288e-03	1.20463285e-03	1.21395003e-03
31.1236        	-4.76301778e-06	3.17050485e-01	2.66961149e-03	1.33004273e-03	1.33956876e-03
31.1639        	-4.88900987e-06	3.17224236e-01	2.92090756e-03	1.45556477e-03	1.46534279e-03
31.2043        	-4.99531097e-06	3.17372787e-01	3.16898323e-03	1.57949630e-03	1.58948693e-03
31.2446        	-5.11287624e-06	3.17535722e-01	3.41378067e-03	1.70177746e-03	1.71200321e-03
31.285         	-5.23182498e-06	3.17694351e-01	3.67188797e-03	1.83071216e-03	1.84117581e-03
31.3253        	-5.32518666e-06	3.17851806e-01	3.93735831e-03	1.96335397e-03	1.97400434e-03
31.3657        	-5.43863224e-06	3.18016857e-01	4.10771257e-03	2.04841765e-03	2.05929492e-03
31.406         	-5.52516926e-06	3.18175208e-01	4.34142331e-03	2.16518648e-03	2.17623682e-03
31.4463        	-5.61862298e-06	3.18333328e-01	4.57997670e-03	2.28436973e-03	2.29560697e-03
31.4867        	-5.70823771e-06	3.18504822e-01	4.81624270e-03	2.40241311e-03	2.41382959e-03
31.527         	-5.77101357e-06	3.18624571e-01	5.03015922e-03	2.50930860e-03	2.52085062e-03
31.5674        	-5.85361011e-06	3.18748804e-01	5.27320016e-03	2.63074647e-03	2.64245369e-03
31.6077        	-5.90560915e-06	3.18892224e-01	5.49948768e-03	2.74383823e-03	2.75564945e-03
31.6481        	-5.96365307e-06	3.19030842e-01	5.70451990e-03	2.84629630e-03	2.85822360e-03
31.6884        	-6.01836303e-06	3.19231803e-01	5.88217363e-03	2.93506845e-03	2.94710518e-03
31.7288        	-6.04507972e-06	3.19402299e-01	6.09272236e-03	3.04031610e-03	3.05240626e-03
31.7691        	-6.09297265e-06	3.19551520e-01	6.28902904e-03	3.13842155e-03	3.15060749e-03
31.8095        	-6.11006596e-06	3.19689516e-01	6.48873260e-03	3.23825623e-03	3.25047636e-03
31.8498        	-6.13435238e-06	3.19828172e-01	6.67649275e-03	3.33211202e-03	3.34438073e-03
31.8902        	-6.15633618e-06	3.19968644e-01	6.89251332e-03	3.44010032e-03	3.45241299e-03
31.9305        	-6.15202743e-06	3.20109313e-01	7.08119514e-03	3.53444554e-03	3.54674960e-03
31.9709        	-6.16820981e-06	3.20248427e-01	7.26872001e-03	3.62819179e-03	3.64052821e-03
32.0112        	-6.15770557e-06	3.20385792e-01	7.45434850e-03	3.72101654e-03	3.73333195e-03
32.0516        	-6.15324298e-06	3.20517721e-01	7.59437218e-03	3.79103285e-03	3.80333933e-03
32.0919        	-6.14997937e-06	3.20654135e-01	7.75794223e-03	3.87282114e-03	3.88512109e-03
32.1323        	-6.11857359e-06	3.20789726e-01	7.92601983e-03	3.95689134e-03	3.96912849e-03
32.1726        	-6.10820692e-06	3.20932394e-01	8.06738916e-03	4.02758637e-03	4.03980279e-03
32.2129        	-6.07228484e-06	3.21055015e-01	8.22009758e-03	4.10397651e-03	4.11612107e-03
32.2533        	-6.04340074e-06	3.21186940e-01	8.38073040e-03	4.18432180e-03	4.19640860e-03
32.2936        	-6.01512086e-06	3.21317427e-01	8.52328486e-03	4.25562731e-03	4.26765755e-03
32.334         	-5.96261358e-06	3.21444475e-01	8.64646161e-03	4.31726819e-03	4.32919342e-03
32.3743        	-5.92867353e-06	3.21574586e-01	8.76608408e-03	4.37711337e-03	4.38897071e-03
32.4147        	-5.87370699e-06	3.21700598e-01	8.88451261e-03	4.43638260e-03	4.44813001e-03
32.455         	-5.82411725e-06	3.21823806e-01	8.99477442e-03	4.49156309e-03	4.50321133e-03
32.4954        	-5.77834673e-06	3.21941102e-01	9.09589691e-03	4.54217011e-03	4.55372680e-03
32.5357        	-5.70801354e-06	3.22062982e-01	9.18683873e-03	4.58771135e-03	4.59912738e-03
32.5761        	-5.65819366e-06	3.22227720e-01	9.30751748e-03	4.64810055e-03	4.65941693e-03
32.6164        	-5.58750290e-06	3.22387174e-01	9.39420986e-03	4.69151743e-03	4.70269243e-03
32.6568        	-5.52456807e-06	3.22503730e-01	9.46911384e-03	4.72903235e-03	4.74008149e-03
32.6971        	-5.46291340e-06	3.22620551e-01	9.53653430e-03	4.76280424e-03	4.77373007e-03
32.7375        	-5.38039180e-06	3.22739954e-01	9.59636741e-03	4.79280331e-03	4.80356410e-03
32.7778        	-5.31542170e-06	3.22860427e-01	9.64777048e-03	4.81856982e-03	4.82920066e-03
32.8182        	-5.23211284e-06	3.22982267e-01	9.69155846e-03	4.84054712e-03	4.85101134e-03
32.8585        	-5.15409163e-06	3.23102024e-01	9.72325493e-03	4.85647338e-03	4.86678156e-03
32.8989        	-5.08023618e-06	3.23222207e-01	9.75256160e-03	4.87120056e-03	4.88136104e-03
32.9392        	-4.98409323e-06	3.23341428e-01	9.79132912e-03	4.89068046e-03	4.90064865e-03
32.9796        	-4.90808936e-06	3.23449465e-01	9.80700690e-03	4.89859536e-03	4.90841154e-03
33.0199        	-4.81306382e-06	3.23582407e-01	9.80191015e-03	4.89614201e-03	4.90576814e-03
33.0602        	-4.72640804e-06	3.23704371e-01	9.79388591e-03	4.89221655e-03	4.90166936e-03
33.1006        	-4.64171895e-06	3.23819760e-01	9.77825943e-03	4.88448800e-03	4.89377143e-03
33.1409        	-4.53892928e-06	3.23935951e-01	9.75277206e-03	4.87184710e-03	4.88092496e-03
33.1813        	-4.45313316e-06	3.24050438e-01	9.71490993e-03	4.85300183e-03	4.86190810e-03
33.2216        	-4.35117576e-06	3.24169841e-01	9.66417994e-03	4.82773879e-03	4.83644114e-03
33.262         	-4.25453314e-06	3.24281837e-01	9.63705018e-03	4.81427056e-03	4.82277962e-03
33.3023        	-4.16225690e-06	3.24382604e-01	9.59302482e-03	4.79235015e-03	4.80067467e-03
33.3427        	-4.04945175e-06	3.24510161e-01	9.52558439e-03	4.75874274e-03	4.76684165e-03
33.383         	-3.95477398e-06	3.24622136e-01	9.44748620e-03	4.71978833e-03	4.72769787e-03
33.4234        	-3.84102904e-06	3.24733155e-01	9.36895271e-03	4.68063533e-03	4.68831739e-03
33.4637        	-3.73402146e-06	3.24843245e-01	9.26760293e-03	4.63006744e-03	4.63753548e-03
33.5041        	-3.62637568e-06	3.24952091e-01	9.16308194e-03	4.57791459e-03	4.58516735e-03
33.5444        	-3.49938553e-06	3.25059808e-01	9.04576480e-03	4.51938301e-03	4.52638179e-03
33.5848        	-3.38570541e-06	3.25165812e-01	8.91948422e-03	4.45635641e-03	4.46312782e-03
33.6251        	-3.25391288e-06	3.25274269e-01	8.81150236e-03	4.40249726e-03	4.40900509e-03
33.6655        	-3.12490687e-06	3.25378244e-01	8.68745783e-03	4.34060401e-03	4.34685382e-03
33.7058        	-2.99741840e-06	3.25475985e-01	8.53069409e-03	4.26234963e-03	4.26834446e-03
33.7462        	-2.84737555e-06	3.25585428e-01	8.39343899e-03	4.19387212e-03	4.19956687e-03
33.7865        	-2.71218177e-06	3.25696406e-01	8.24341426e-03	4.11899495e-03	4.12441931e-03
33.8268        	-2.55725387e-06	3.25788851e-01	8.07193856e-03	4.03341202e-03	4.03852653e-03
33.8672        	-2.40704543e-06	3.25886502e-01	7.89539229e-03	3.94528910e-03	3.95010319e-03
33.9075        	-2.25568139e-06	3.25983550e-01	7.70213298e-03	3.84881081e-03	3.85332217e-03
33.9479        	-2.08522847e-06	3.26060638e-01	7.50496734e-03	3.75039844e-03	3.75456890e-03
33.9882        	-1.92747085e-06	3.26185602e-01	7.28928652e-03	3.64271579e-03	3.64657073e-03
34.0286        	-1.75283502e-06	3.26280281e-01	7.09158558e-03	3.54403995e-03	3.54754562e-03
34.0689        	-1.58124250e-06	3.26372574e-01	6.87607768e-03	3.43645760e-03	3.43962008e-03
34.1093        	-1.41132107e-06	3.26466264e-01	6.65200313e-03	3.32459025e-03	3.32741289e-03
34.1496        	-1.22092784e-06	3.26558910e-01	6.42224687e-03	3.20990251e-03	3.21234436e-03
34.1897        	-1.04614014e-06	3.26629274e-01	6.17703308e-03	3.08747040e-03	3.08956268e-03
34.2298        	-8.53458358e-07	3.26741599e-01	5.92236879e-03	2.96033094e-03	2.96203785e-03
34.2698        	-6.64956660e-07	3.26816758e-01	5.69889896e-03	2.84878452e-03	2.85011444e-03
34.3099        	-4.75940863e-07	3.26910722e-01	5.45039396e-03	2.72472104e-03	2.72567292e-03
34.35          	-2.69149274e-07	3.27001300e-01	5.16376053e-03	2.58161112e-03	2.58214941e-03
34.3901        	-7.42386084e-08	3.27090505e-01	4.91144841e-03	2.45564996e-03	2.45579844e-03
34.4301        	1.35050105e-07	3.27176559e-01	4.63016640e-03	2.31521825e-03	2.31494815e-03
34.4702        	3.41194311e-07	3.27262818e-01	4.35167281e-03	2.17617760e-03	2.17549521e-03
34.5103        	5.44130229e-07	3.27347834e-01	4.06332516e-03	2.03220671e-03	2.03111845e-03
34.5503        	7.64057914e-07	3.27433215e-01	3.77416562e-03	1.88784687e-03	1.88631875e-03
34.5904        	9.68039459e-07	3.27520088e-01	3.49986957e-03	1.75090283e-03	1.74896675e-03
34.6305        	1.18395958e-06	3.27596243e-01	3.18775025e-03	1.59505908e-03	1.59269117e-03
34.6705        	1.39279675e-06	3.27681134e-01	2.88912944e-03	1.44595752e-03	1.44317192e-03
34.7106        	1.59718296e-06	3.27755682e-01	2.59187500e-03	1.29753468e-03	1.29434032e-03
34.7507        	1.81361585e-06	3.27853190e-01	2.25505674e-03	1.12934199e-03	1.12571475e-03
34.7908        	2.01371835e-06	3.27907348e-01	1.94501810e-03	9.74522767e-04	9.70495330e-04
34.8308        	2.22256455e-06	3.27991344e-01	1.61977528e-03	8.12110202e-04	8.07665073e-04
34.8709        	2.42420791e-06	3.28073219e-01	1.30863857e-03	6.56743491e-04	6.51895075e-04
34.911         	2.61881715e-06	3.28144066e-01	9.73149028e-04	4.89193331e-04	4.83955697e-04
34.951         	2.82574022e-06	3.28213015e-01	6.44305719e-04	3.24978600e-04	3.19327119e-04
34.9911        	3.01498527e-06	3.28300762e-01	3.16579293e-04	1.61304632e-04	1.55274661e-04
35.0312        	3.21264557e-06	3.28382887e-01	-1.52606208e-05	-4.41766482e-06	-1.08429560e-05
35.0713        	3.40172553e-06	3.28460659e-01	-3.53639876e-04	-1.73418213e-04	-1.80221664e-04
35.1113        	3.58462523e-06	3.28540387e-01	-6.74890893e-04	-3.33860821e-04	-3.41030072e-04
35.1514        	3.77817404e-06	3.28620405e-01	-9.90435099e-04	-4.91439375e-04	-4.98995723e-04
35.1915        	3.95421747e-06	3.28697476e-01	-1.32609535e-03	-6.59093458e-04	-6.67001892e-04
35.2315        	4.13725217e-06	3.28773644e-01	-1.65963418e-03	-8.25679838e-04	-8.33954342e-04
35.2716        	4.31173272e-06	3.28849653e-01	-1.98920279e-03	-9.90289663e-04	-9.98913128e-04
35.3117        	4.47875457e-06	3.28927599e-01	-2.32725323e-03	-1.15914786e-03	-1.16810537e-03
35.3518        	4.65574860e-06	3.29003764e-01	-2.65844670e-03	-1.32456760e-03	-1.33387910e-03
35.3918        	4.81490057e-06	3.29079139e-01	-2.98540277e-03	-1.48788648e-03	-1.49751629e-03
35.4319        	4.97988890e-06	3.29154678e-01	-3.31248868e-03	-1.65126445e-03	-1.66122423e-03
35.472         	5.13558359e-06	3.29229903e-01	-3.65842750e-03	-1.82407817e-03	-1.83434933e-03
35.512         	5.28329530e-06	3.29306296e-01	-3.98706319e-03	-1.98824830e-03	-1.99881489e-03
35.5521        	5.43999776e-06	3.29383482e-01	-4.31701769e-03	-2.15306885e-03	-2.16394885e-03
35.5922        	5.57831077e-06	3.29451742e-01	-4.61825907e-03	-2.30355122e-03	-2.31470784e-03
35.6323        	5.72142338e-06	3.29526283e-01	-4.93338966e-03	-2.46097341e-03	-2.47241625e-03
35.6723        	5.85468014e-06	3.29598731e-01	-5.24200752e-03	-2.61514908e-03	-2.62685844e-03
35.7124        	5.97970903e-06	3.29670605e-01	-5.53862969e-03	-2.76333514e-03	-2.77529455e-03
35.7525        	6.11189669e-06	3.29744130e-01	-5.89498949e-03	-2.94138285e-03	-2.95360664e-03
35.7925        	6.22671175e-06	3.29816979e-01	-6.21054726e-03	-3.09904692e-03	-3.11150034e-03
35.8326        	6.34523557e-06	3.29890134e-01	-6.50908487e-03	-3.24819720e-03	-3.26088767e-03
35.8727        	6.45471106e-06	3.29962762e-01	-6.80381522e-03	-3.39545290e-03	-3.40836232e-03
35.9128        	6.55434407e-06	3.30035128e-01	-7.09965287e-03	-3.54327209e-03	-3.55638078e-03
35.9528        	6.66204780e-06	3.30107940e-01	-7.38220774e-03	-3.68444182e-03	-3.69776592e-03
35.9929        	6.75043444e-06	3.30174040e-01	-7.62794235e-03	-3.80722074e-03	-3.82072161e-03
36.033         	6.84168326e-06	3.30244184e-01	-7.94477991e-03	-3.96554827e-03	-3.97923164e-03
36.073         	6.92331231e-06	3.30315758e-01	-8.19480517e-03	-4.09047927e-03	-4.10432590e-03
36.1131        	6.99559410e-06	3.30384716e-01	-8.46251980e-03	-4.22426431e-03	-4.23825550e-03
36.1532        	7.07413547e-06	3.30454346e-01	-8.71761462e-03	-4.35173317e-03	-4.36588144e-03
36.1932        	7.13477196e-06	3.30523095e-01	-8.96513374e-03	-4.47543210e-03	-4.48970164e-03
36.2333        	7.19679761e-06	3.30591338e-01	-9.21303610e-03	-4.59932125e-03	-4.61371485e-03
36.2734        	7.25042108e-06	3.30660218e-01	-9.42845738e-03	-4.70697827e-03	-4.72147911e-03
36.3135        	7.29252241e-06	3.30728695e-01	-9.67000648e-03	-4.82771072e-03	-4.84229576e-03
36.3535        	7.34210023e-06	3.30796273e-01	-9.93123865e-03	-4.95827723e-03	-4.97296143e-03
36.3936        	7.37265913e-06	3.30863847e-01	-1.01293848e-02	-5.05731974e-03	-5.07206506e-03
36.4337        	7.40597477e-06	3.30930259e-01	-1.03328936e-02	-5.15904082e-03	-5.17385277e-03
36.4737        	7.42881870e-06	3.30996205e-01	-1.05320484e-02	-5.25859540e-03	-5.27345304e-03
36.5138        	7.44250058e-06	3.31058635e-01	-1.07136014e-02	-5.34935820e-03	-5.36424320e-03
36.5539        	7.46161786e-06	3.31121484e-01	-1.08897447e-02	-5.43741073e-03	-5.45233396e-03
36.594         	7.46330788e-06	3.31187353e-01	-1.10587122e-02	-5.52189280e-03	-5.53681942e-03
36.634         	7.46528285e-06	3.31256816e-01	-1.12105792e-02	-5.59782433e-03	-5.61275490e-03
36.6741        	7.45912103e-06	3.31320468e-01	-1.13889127e-02	-5.68699722e-03	-5.70191546e-03
36.7142        	7.44155609e-06	3.31391459e-01	-1.15308832e-02	-5.75800005e-03	-5.77288317e-03
36.7542        	7.43175703e-06	3.31454585e-01	-1.16673232e-02	-5.82622986e-03	-5.84109338e-03
36.7943        	7.40209823e-06	3.31518018e-01	-1.17846874e-02	-5.88494162e-03	-5.89974582e-03
36.8344        	7.37467745e-06	3.31581887e-01	-1.18771055e-02	-5.93117807e-03	-5.94592743e-03
36.8745        	7.33689503e-06	3.31644028e-01	-1.19759791e-02	-5.98065267e-03	-5.99532646e-03
36.9145        	7.28912590e-06	3.31709175e-01	-1.20645829e-02	-6.02500231e-03	-6.03958057e-03
36.9546        	7.24644709e-06	3.31776278e-01	-1.21392240e-02	-6.06236557e-03	-6.07685847e-03
36.9947        	7.18651841e-06	3.31832755e-01	-1.22071124e-02	-6.09636966e-03	-6.11074270e-03
37.0347        	7.12491330e-06	3.31897711e-01	-1.22997523e-02	-6.14275123e-03	-6.15700106e-03
37.0748        	7.05747328e-06	3.31962420e-01	-1.23511581e-02	-6.16852159e-03	-6.18263654e-03
37.1149        	6.97656472e-06	3.32027253e-01	-1.23955741e-02	-6.19081050e-03	-6.20476363e-03
37.155         	6.90550743e-06	3.32083968e-01	-1.24057236e-02	-6.19595631e-03	-6.20976732e-03
37.195         	6.81271476e-06	3.32134082e-01	-1.24237062e-02	-6.20504039e-03	-6.21866582e-03
37.2351        	6.73046301e-06	3.32195020e-01	-1.24116702e-02	-6.19910466e-03	-6.21256559e-03
37.2752        	6.63130778e-06	3.32249736e-01	-1.23786073e-02	-6.18267234e-03	-6.19593495e-03
37.3152        	6.55057928e-06	3.32289514e-01	-1.23483363e-02	-6.16761756e-03	-6.18071872e-03
37.3553        	6.43800139e-06	3.32355599e-01	-1.23525671e-02	-6.16984556e-03	-6.18272157e-03
37.3954        	6.31912945e-06	3.32422494e-01	-1.23238014e-02	-6.15558159e-03	-6.16821984e-03
37.4355        	6.18540486e-06	3.32484389e-01	-1.22649985e-02	-6.12631387e-03	-6.13868468e-03
37.4755        	6.05276222e-06	3.32545646e-01	-1.21860349e-02	-6.08696471e-03	-6.09907024e-03
37.5156        	5.90103008e-06	3.32606692e-01	-1.21013883e-02	-6.04479314e-03	-6.05659520e-03
37.5557        	5.76664440e-06	3.32664733e-01	-1.20037925e-02	-5.99612960e-03	-6.00766289e-03
37.5957        	5.60784069e-06	3.32733009e-01	-1.18981613e-02	-5.94347281e-03	-5.95468849e-03
37.6358        	5.47034384e-06	3.32796921e-01	-1.17816907e-02	-5.88537500e-03	-5.89631569e-03
37.6759        	5.30584273e-06	3.32866829e-01	-1.16188561e-02	-5.80412220e-03	-5.81473388e-03
37.7159        	5.15106814e-06	3.32902841e-01	-1.15068378e-02	-5.74826785e-03	-5.75856999e-03
37.756         	4.97893283e-06	3.32942994e-01	-1.13405617e-02	-5.66530191e-03	-5.67525978e-03
37.7961        	4.80288152e-06	3.32977892e-01	-1.11900203e-02	-5.59020725e-03	-5.59981301e-03
37.8362        	4.61265742e-06	3.33039227e-01	-1.10007660e-02	-5.49577034e-03	-5.50499566e-03
37.8762        	4.43318728e-06	3.33105545e-01	-1.08223050e-02	-5.40671933e-03	-5.41558571e-03
37.9163        	4.23003187e-06	3.33163936e-01	-1.06317558e-02	-5.31164787e-03	-5.32010793e-03
37.9564        	4.05632479e-06	3.33219974e-01	-1.04209880e-02	-5.20643766e-03	-5.21455031e-03
37.9964        	3.84700112e-06	3.33278751e-01	-1.01586482e-02	-5.07547709e-03	-5.08317110e-03
38.0365        	3.65507532e-06	3.33335640e-01	-9.90250280e-03	-4.94759632e-03	-4.95490648e-03
38.0766        	3.44035556e-06	3.33390050e-01	-9.69984055e-03	-4.84647992e-03	-4.85336063e-03
38.1167        	3.22887770e-06	3.33443320e-01	-9.44883262e-03	-4.72118743e-03	-4.72764519e-03
38.1567        	3.01052032e-06	3.33501215e-01	-9.16112024e-03	-4.57754960e-03	-4.58357064e-03
38.1968        	2.79468673e-06	3.33557326e-01	-8.87249759e-03	-4.43345411e-03	-4.43904348e-03
38.2369        	2.55965652e-06	3.33610399e-01	-8.57597222e-03	-4.28542645e-03	-4.29054577e-03
38.2769        	2.34799398e-06	3.33662774e-01	-8.28605177e-03	-4.14067789e-03	-4.14537388e-03
