# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          	Cm	Cd	Cl	Cl(f)	Cl(r)
1.00000000e+00	4.27586904e-08	4.35960110e+01	1.53682231e-05	7.72687023e-06	7.64135285e-06
2.00000000e+00	2.47842532e-08	3.03649944e+01	-2.88921964e-06	-1.41982557e-06	-1.46939407e-06
3.00000000e+00	-3.34948668e-08	-1.30326244e+00	-2.33601246e-05	-1.17135572e-05	-1.16465674e-05
4.00000000e+00	-5.38726043e-08	-1.73302234e+01	-1.24965068e-05	-6.30212599e-06	-6.19438078e-06
5.00000000e+00	-2.60987056e-08	-9.28904387e+00	1.50095299e-05	7.47866624e-06	7.53086365e-06
6.00000000e+00	1.25260421e-08	6.74050690e+00	2.30321377e-05	1.15285949e-05	1.15035428e-05
7.00000000e+00	1.51915997e-08	1.32053975e+01	3.36037735e-06	1.69538028e-06	1.66499708e-06
8.00000000e+00	-2.06316808e-08	7.41693091e+00	-1.61059013e-05	-8.07358231e-06	-8.03231895e-06
9.00000000e+00	-4.90700912e-08	-1.18991234e+00	-1.55328840e-05	-7.81551208e-06	-7.71737190e-06
1.00000000e+01	-4.77207201e-08	-3.90283312e+00	1.81952702e-06	8.62042789e-07	9.57484229e-07
1.10000000e+01	-1.64270504e-08	-3.78560131e-01	1.27533395e-05	6.36024272e-06	6.39309682e-06
1.20000000e+01	7.84072057e-09	3.99631232e+00	8.89580638e-06	4.45574391e-06	4.44006247e-06
1.30000000e+01	4.34635402e-09	4.95513599e+00	-3.21075226e-06	-1.60102978e-06	-1.60972249e-06
1.40000000e+01	-1.65348944e-08	2.79051580e+00	-8.92113086e-06	-4.47710032e-06	-4.44403054e-06
1.50000000e+01	-3.13477403e-08	5.01670071e-01	-4.60899278e-06	-2.33584413e-06	-2.27314865e-06
1.60000000e+01	-2.90407929e-08	1.61949216e-01	2.51241843e-06	1.22716842e-06	1.28525001e-06
1.70000000e+01	-1.38141377e-08	1.38974911e+00	5.94949437e-06	2.96093305e-06	2.98856132e-06
1.80000000e+01	-2.75441897e-10	2.54280849e+00	2.56758741e-06	1.28351826e-06	1.28406915e-06
1.90000000e+01	-8.83556928e-10	2.61402142e+00	-1.73691254e-06	-8.69339825e-07	-8.67572711e-07
2.00000000e+01	-1.01550136e-08	1.90414809e+00	-3.64969740e-06	-1.83500371e-06	-1.81469368e-06
2.10000000e+01	-1.83307362e-08	1.30369371e+00	-1.29843246e-06	-6.67546964e-07	-6.30885492e-07
2.20000000e+01	-1.77767927e-08	1.30282866e+00	1.26560110e-06	6.15023760e-07	6.50577345e-07
2.30000000e+01	-1.07707325e-08	1.69652667e+00	2.25933193e-06	1.11889523e-06	1.14043670e-06
2.40000000e+01	-4.43851949e-09	2.00270535e+00	8.57781384e-07	4.24452172e-07	4.33329211e-07
2.50000000e+01	-4.28406325e-09	1.98013490e+00	-5.66274656e-07	-2.87421391e-07	-2.78853265e-07
2.60000000e+01	-8.55390631e-09	1.75831795e+00	-1.30513273e-06	-6.61120273e-07	-6.44012461e-07
2.70000000e+01	-1.26393690e-08	1.59851640e+00	-6.29298456e-07	-3.27288597e-07	-3.02009859e-07
2.80000000e+01	-1.32646569e-08	1.62043795e+00	5.03513697e-07	2.38492192e-07	2.65021505e-07
2.90000000e+01	-1.02530019e-08	1.74475366e+00	1.01682365e-06	4.98158825e-07	5.18664829e-07
3.00000000e+01	-6.90243068e-09	1.82876324e+00	6.20699031e-07	3.03447085e-07	3.17251946e-07
3.10000000e+01	-6.13722528e-09	1.81222041e+00	-2.76055158e-08	-1.99399832e-08	-7.66553260e-09
3.20000000e+01	-7.94833874e-09	1.74276703e+00	-4.52603278e-07	-2.34249978e-07	-2.18353300e-07
3.30000000e+01	-1.01346611e-08	1.69880052e+00	-2.57486955e-07	-1.38878138e-07	-1.18608816e-07
3.40000000e+01	-1.07854106e-08	1.71073961e+00	1.77957310e-07	7.81932443e-08	9.97640656e-08
3.50000000e+01	-9.80642206e-09	1.74999015e+00	4.89168159e-07	2.34777658e-07	2.54390502e-07
3.60000000e+01	-8.38832448e-09	1.77310405e+00	4.04716083e-07	1.93969717e-07	2.10746366e-07
3.70000000e+01	-7.89221162e-09	1.76468117e+00	9.09875467e-08	3.76015617e-08	5.33859850e-08
3.80000000e+01	-8.56101359e-09	1.74185448e+00	-9.64962445e-08	-5.68091359e-08	-3.96871087e-08
3.90000000e+01	-9.44382772e-09	1.72879744e+00	-5.49008783e-08	-3.68942669e-08	-1.80066114e-08
4.00000000e+01	-9.78342044e-09	1.73322095e+00	1.25696301e-07	5.30647299e-08	7.26315708e-08
4.10000000e+01	-9.39209588e-09	1.74483761e+00	2.47958135e-07	1.14586972e-07	1.33371163e-07
4.20000000e+01	-8.81232439e-09	1.75018041e+00	2.48162575e-07	1.15268963e-07	1.32893612e-07
4.30000000e+01	-8.52420419e-09	1.74548501e+00	1.42499860e-07	6.27257259e-08	7.97741342e-08
4.40000000e+01	-8.62972524e-09	1.73694924e+00	6.01554836e-08	2.14480166e-08	3.87074670e-08
4.50000000e+01	-8.86733348e-09	1.73207961e+00	8.99228250e-08	3.60940790e-08	5.38287460e-08
4.60000000e+01	-8.89926742e-09	1.73266717e+00	1.61264125e-07	7.17327949e-08	8.95313298e-08
